movieId,title,release_date,genres
1193,Movie 1204: Drama Story (1998),01-Jan-1996,Documentary|War
1194,Movie 1205: Drama Story (1994),01-Jan-1993,Children|Horror
1195,Movie 1206: Sci-Fi Story (1992),01-Jan-1991,Children|War
1196,Movie 1207: Sci-Fi Story (1993),01-Jan-1992,Film-Noir|Musical
1197,Movie 1208: Romance Story (1998),01-Jan-1998,Adventure|Animation|Horror
1198,Movie 1209: Romance Story (1991),01-Jan-1997,Mystery
1199,Movie 1210: Animation Story (1993),01-Jan-1994,Film-Noir|Sci-Fi
1200,Movie 1211: Drama Story (1994),01-Jan-1993,Film-Noir|Romance|Western
1201,Movie 1212: Documentary Story (1994),01-Jan-1993,Thriller
1202,Movie 1213: Comedy Story (1998),01-Jan-1995,Action
1203,Movie 1214: Drama Story (1998),01-Jan-1997,Children|Mystery|Sci-Fi
1204,Movie 1215: Drama Story (1992),01-Jan-1998,Animation|Children|Comedy
1205,Movie 1216: Documentary Story (1995),01-Jan-1996,Children|Crime
1206,Movie 1217: Action Story (1990),01-Jan-1991,Documentary|Horror
1207,Movie 1218: Action Story (1991),01-Jan-1993,Children|Drama|Mystery
1208,Movie 1219: Thriller Story (1994),01-Jan-1996,Fantasy|Thriller|War
1209,Movie 1220: Documentary Story (1996),01-Jan-1996,Mystery|Thriller
1210,Movie 1221: Mystery Story (1990),01-Jan-1997,Comedy|Fantasy|Sci-Fi
1211,Movie 1222: Romance Story (1998),01-Jan-1991,Fantasy
1212,Movie 1223: Mystery Story (1994),01-Jan-1997,Comedy|Drama
1213,Movie 1224: Horror Story (1993),01-Jan-1990,Horror|Thriller
1214,Movie 1225: Mystery Story (1994),01-Jan-1991,Adventure|Animation|Thriller
1215,Movie 1226: Action Story (1991),01-Jan-1990,Mystery
1216,Movie 1227: Mystery Story (1992),01-Jan-1995,Film-Noir
1217,Movie 1228: Mystery Story (1996),01-Jan-1991,War
1218,Movie 1229: Thriller Story (1997),01-Jan-1997,Documentary|Film-Noir
1219,Movie 1230: Documentary Story (1995),01-Jan-1997,Fantasy|War
1220,Movie 1231: Sci-Fi Story (1992),01-Jan-1998,Action|Western
1221,Movie 1232: Sci-Fi Story (1995),01-Jan-1990,Children|Mystery
1222,Movie 1233: Drama Story (1996),01-Jan-1997,Mystery|Sci-Fi
1223,Movie 1234: Animation Story (1995),01-Jan-1997,Adventure
1224,Movie 1235: Comedy Story (1998),01-Jan-1992,Crime|Film-Noir|Thriller
1225,Movie 1236: Thriller Story (1995),01-Jan-1996,Film-Noir
1226,Movie 1237: Comedy Story (1997),01-Jan-1996,Children|Thriller
1227,Movie 1238: Mystery Story (1994),01-Jan-1998,Thriller|War|Western
1228,Movie 1239: Drama Story (1993),01-Jan-1998,War
1229,Movie 1240: Action Story (1991),01-Jan-1990,Fantasy|Thriller
1230,Movie 1241: Horror Story (1994),01-Jan-1996,Horror|Thriller
1231,Movie 1242: Thriller Story (1996),01-Jan-1995,Adventure|Horror
1232,Movie 1243: Sci-Fi Story (1992),01-Jan-1990,Adventure|Comedy|Musical
1233,Movie 1244: Thriller Story (1995),01-Jan-1995,Action|Horror|Mystery
1234,Movie 1245: Mystery Story (1992),01-Jan-1991,Musical|Western
1235,Movie 1246: Mystery Story (1998),01-Jan-1996,Adventure|Drama
1236,Movie 1247: Romance Story (1997),01-Jan-1993,Film-Noir
1237,Movie 1248: Action Story (1997),01-Jan-1991,Animation|Children|Film-Noir
1238,Movie 1249: Horror Story (1991),01-Jan-1995,Horror|Thriller
1239,Movie 1250: Mystery Story (1998),01-Jan-1992,Western
1240,Movie 1251: Thriller Story (1993),01-Jan-1995,Sci-Fi
1241,Movie 1252: Action Story (1995),01-Jan-1996,Fantasy|Romance|War
1242,Movie 1253: Romance Story (1990),01-Jan-1990,Action|Horror|Thriller
1243,Movie 1254: Documentary Story (1997),01-Jan-1996,Children|Horror|Mystery
1244,Movie 1255: Romance Story (1997),01-Jan-1997,Documentary
1245,Movie 1256: Action Story (1998),01-Jan-1995,Horror|War
1246,Movie 1257: Horror Story (1991),01-Jan-1992,Horror|Thriller
1247,Movie 1258: Romance Story (1992),01-Jan-1994,Documentary|Romance
1248,Movie 1259: Horror Story (1995),01-Jan-1997,Horror|Thriller
1249,Movie 1260: Action Story (1995),01-Jan-1991,Documentary|Fantasy|Film-Noir
1250,Movie 1261: Action Story (1996),01-Jan-1990,Drama|Mystery
1251,Movie 1262: Thriller Story (1998),01-Jan-1991,Children|Fantasy|Horror
1252,Movie 1263: Animation Story (1995),01-Jan-1991,Romance|Thriller|War
1253,Movie 1264: Comedy Story (1994),01-Jan-1993,Animation|Film-Noir
1254,Movie 1265: Animation Story (1996),01-Jan-1998,Horror|Romance
1255,Movie 1266: Animation Story (1997),01-Jan-1993,Fantasy|Mystery
1256,Movie 1267: Documentary Story (1994),01-Jan-1998,Crime|Western
1257,Movie 1268: Drama Story (1991),01-Jan-1990,Crime|Thriller|War
1258,Movie 1269: Horror Story (1991),01-Jan-1993,Horror|Thriller
1259,Movie 1270: Sci-Fi Story (1995),01-Jan-1997,Romance|Western
1260,Movie 1271: Sci-Fi Story (1998),01-Jan-1990,Documentary|Musical|Sci-Fi
1261,Movie 1272: Thriller Story (1992),01-Jan-1992,Comedy
1262,Movie 1273: Horror Story (1998),01-Jan-1994,Horror|Thriller
1263,Movie 1274: Action Story (1998),01-Jan-1996,Animation|Horror
1264,Movie 1275: Action Story (1990),01-Jan-1993,Fantasy|Film-Noir
1265,Movie 1276: Sci-Fi Story (1992),01-Jan-1992,Drama|Mystery
1266,Movie 1277: Animation Story (1997),01-Jan-1993,Comedy
1267,Movie 1278: Drama Story (1997),01-Jan-1993,Drama
1268,Movie 1279: Drama Story (1998),01-Jan-1994,Romance|Thriller
1269,Movie 1280: Documentary Story (1995),01-Jan-1996,Adventure|Crime|Documentary
1270,Movie 1281: Drama Story (1995),01-Jan-1994,Action
1271,Movie 1282: Documentary Story (1996),01-Jan-1994,Crime|Western
1272,Movie 1283: Documentary Story (1994),01-Jan-1990,Action|Adventure|Thriller
1273,Movie 1284: Animation Story (1995),01-Jan-1991,Animation|Film-Noir
1274,Movie 1285: Animation Story (1998),01-Jan-1996,Animation|Mystery
1275,Movie 1286: Documentary Story (1997),01-Jan-1992,Children
1276,Movie 1287: Mystery Story (1994),01-Jan-1998,War
1277,Movie 1288: Sci-Fi Story (1990),01-Jan-1998,Animation|Thriller
1278,Movie 1289: Comedy Story (1995),01-Jan-1993,Children|Horror|War
1279,Movie 1290: Documentary Story (1996),01-Jan-1996,Documentary|Drama|Romance
1280,Movie 1291: Action Story (1994),01-Jan-1992,Crime
1281,Movie 1292: Romance Story (1997),01-Jan-1993,Romance|Sci-Fi
1282,Movie 1293: Action Story (1993),01-Jan-1994,Adventure|Musical|Thriller
1283,Movie 1294: Drama Story (1997),01-Jan-1991,Romance|Western
1284,Movie 1295: Documentary Story (1998),01-Jan-1997,Comedy|Drama|Fantasy
1285,Movie 1296: Drama Story (1996),01-Jan-1995,Film-Noir|Musical
1286,Movie 1297: Action Story (1993),01-Jan-1990,Adventure|Drama|Western
1287,Movie 1298: Thriller Story (1991),01-Jan-1994,Film-Noir|Musical|Mystery
1288,Movie 1299: Mystery Story (1990),01-Jan-1991,Drama|Mystery|Sci-Fi
1289,Movie 1300: Horror Story (1995),01-Jan-1990,Horror|Thriller
1290,Movie 1301: Horror Story (1992),01-Jan-1996,Horror|Thriller
1291,Movie 1302: Horror Story (1993),01-Jan-1994,Horror|Thriller
1292,Movie 1303: Documentary Story (1998),01-Jan-1994,Drama
1293,Movie 1304: Action Story (1997),01-Jan-1994,Crime
1294,Movie 1305: Animation Story (1992),01-Jan-1997,Adventure|Horror|Romance
1295,Movie 1306: Animation Story (1993),01-Jan-1994,Thriller
1296,Movie 1307: Mystery Story (1995),01-Jan-1997,Horror|Romance|Western
1297,Movie 1308: Horror Story (1998),01-Jan-1991,Horror|Thriller
1298,Movie 1309: Drama Story (1995),01-Jan-1992,Animation|Fantasy|War
1299,Movie 1310: Animation Story (1997),01-Jan-1995,Horror|Western
1300,Movie 1311: Animation Story (1995),01-Jan-1997,Action|Adventure|Crime
1301,Movie 1312: Romance Story (1995),01-Jan-1997,Action|Comedy|Mystery
1302,Movie 1313: Thriller Story (1997),01-Jan-1993,Animation|Film-Noir|Horror
1303,Movie 1314: Romance Story (1993),01-Jan-1991,Drama
1304,Movie 1315: Romance Story (1998),01-Jan-1998,Comedy|Horror|Romance
1305,Movie 1316: Romance Story (1993),01-Jan-1997,Comedy|Fantasy
1306,Movie 1317: Thriller Story (1994),01-Jan-1992,Documentary|Film-Noir|Horror
1307,Movie 1318: Sci-Fi Story (1997),01-Jan-1991,Crime|Musical
1308,Movie 1319: Sci-Fi Story (1997),01-Jan-1996,Action|Drama
1309,Movie 1320: Romance Story (1998),01-Jan-1990,Animation|Drama|Sci-Fi
1310,Movie 1321: Comedy Story (1994),01-Jan-1993,Adventure|Crime
1311,Movie 1322: Horror Story (1998),01-Jan-1996,Horror|Thriller
1312,Movie 1323: Sci-Fi Story (1996),01-Jan-1996,Animation|Comedy|Fantasy
1313,Movie 1324: Romance Story (1992),01-Jan-1995,Children
1314,Movie 1325: Romance Story (1990),01-Jan-1990,Romance|Sci-Fi|War
1315,Movie 1326: Sci-Fi Story (1991),01-Jan-1997,Drama
1316,Movie 1327: Romance Story (1997),01-Jan-1993,Fantasy
1317,Movie 1328: Thriller Story (1997),01-Jan-1994,Comedy|Mystery|Thriller
1318,Movie 1329: Animation Story (1993),01-Jan-1996,Documentary
1319,Movie 1330: Animation Story (1994),01-Jan-1994,Crime|Documentary|Romance
1320,Movie 1331: Drama Story (1994),01-Jan-1996,Action
1321,Movie 1332: Documentary Story (1991),01-Jan-1994,Drama|Sci-Fi
1322,Movie 1333: Thriller Story (1993),01-Jan-1993,Animation|Sci-Fi
1323,Movie 1334: Animation Story (1990),01-Jan-1990,Comedy|Horror
1324,Movie 1335: Thriller Story (1993),01-Jan-1996,Documentary|Mystery|Romance
1325,Movie 1336: Comedy Story (1990),01-Jan-1994,Children
1326,Movie 1337: Sci-Fi Story (1996),01-Jan-1998,Adventure
1327,Movie 1338: Comedy Story (1997),01-Jan-1995,Thriller
1328,Movie 1339: Action Story (1992),01-Jan-1995,Action|Adventure|Fantasy
1329,Movie 1340: Drama Story (1998),01-Jan-1998,Film-Noir|Mystery|Western
1330,Movie 1341: Mystery Story (1996),01-Jan-1995,Western
1331,Movie 1342: Thriller Story (1997),01-Jan-1990,Crime|Fantasy|Western
1332,Movie 1343: Sci-Fi Story (1994),01-Jan-1998,Horror|Sci-Fi
1333,Movie 1344: Action Story (1994),01-Jan-1992,Horror
1334,Movie 1345: Documentary Story (1991),01-Jan-1998,Comedy|Fantasy
1335,Movie 1346: Animation Story (1993),01-Jan-1991,Adventure|Comedy
1336,Movie 1347: Drama Story (1990),01-Jan-1997,Musical|Romance
1337,Movie 1348: Drama Story (1996),01-Jan-1994,Fantasy|War
1338,Movie 1349: Horror Story (1990),01-Jan-1995,Horror|Thriller
1339,Movie 1350: Drama Story (1997),01-Jan-1996,Horror
1340,Movie 1351: Action Story (1994),01-Jan-1997,Western
1341,Movie 1352: Romance Story (1990),01-Jan-1997,Documentary
1342,Movie 1353: Sci-Fi Story (1991),01-Jan-1992,Drama
1343,Movie 1354: Mystery Story (1994),01-Jan-1992,Thriller
1344,Movie 1355: Animation Story (1998),01-Jan-1994,Sci-Fi
1345,Movie 1356: Drama Story (1997),01-Jan-1996,Thriller
1346,Movie 1357: Mystery Story (1998),01-Jan-1990,Musical|Thriller
1347,Movie 1358: Thriller Story (1994),01-Jan-1997,Children|Comedy
1348,Movie 1359: Sci-Fi Story (1991),01-Jan-1991,Animation|Documentary
1349,Movie 1360: Mystery Story (1992),01-Jan-1994,Crime
1350,Movie 1361: Drama Story (1994),01-Jan-1998,Action|Documentary
1351,Movie 1362: Sci-Fi Story (1990),01-Jan-1998,Animation|Crime|Romance
1352,Movie 1363: Documentary Story (1994),01-Jan-1993,Children|Horror
1353,Movie 1364: Drama Story (1993),01-Jan-1990,Children|Mystery
1354,Movie 1365: Horror Story (1996),01-Jan-1995,Horror|Thriller
1355,Movie 1366: Sci-Fi Story (1998),01-Jan-1991,Action|Comedy
1356,Movie 1367: Horror Story (1991),01-Jan-1991,Horror|Thriller
1357,Movie 1368: Drama Story (1991),01-Jan-1997,Fantasy|Sci-Fi|Thriller
1358,Movie 1369: Mystery Story (1992),01-Jan-1990,Adventure|Sci-Fi
1359,Movie 1370: Thriller Story (1995),01-Jan-1995,Adventure|Comedy|Documentary
1360,Movie 1371: Romance Story (1990),01-Jan-1994,Adventure|Animation
1361,Movie 1372: Thriller Story (1996),01-Jan-1998,Animation|Mystery|Western
1362,Movie 1373: Romance Story (1997),01-Jan-1994,Drama
1363,Movie 1374: Romance Story (1995),01-Jan-1996,Action
1364,Movie 1375: Romance Story (1990),01-Jan-1993,Mystery
1365,Movie 1376: Thriller Story (1995),01-Jan-1996,Children|Comedy
1366,Movie 1377: Comedy Story (1990),01-Jan-1994,Film-Noir|Romance
1367,Movie 1378: Romance Story (1997),01-Jan-1992,Children|Musical
1368,Movie 1379: Horror Story (1992),01-Jan-1998,Horror|Thriller
1369,Movie 1380: Romance Story (1998),01-Jan-1993,Mystery|Sci-Fi
1370,Movie 1381: Romance Story (1991),01-Jan-1997,Animation|Romance
1371,Movie 1382: Documentary Story (1995),01-Jan-1996,Crime|Romance
1372,Movie 1383: Thriller Story (1993),01-Jan-1996,Adventure
1373,Movie 1384: Mystery Story (1992),01-Jan-1998,Drama|Sci-Fi
1374,Movie 1385: Mystery Story (1992),01-Jan-1992,War|Western
1375,Movie 1386: Horror Story (1995),01-Jan-1991,Horror|Thriller
1376,Movie 1387: Mystery Story (1998),01-Jan-1994,Animation|Romance
1377,Movie 1388: Thriller Story (1998),01-Jan-1997,Comedy|Western
1378,Movie 1389: Documentary Story (1993),01-Jan-1994,War
1379,Movie 1390: Animation Story (1991),01-Jan-1996,Adventure|Animation
1380,Movie 1391: Animation Story (1997),01-Jan-1990,Children|Romance|War
1381,Movie 1392: Comedy Story (1995),01-Jan-1996,Sci-Fi
1382,Movie 1393: Action Story (1991),01-Jan-1994,Animation|Fantasy
1383,Movie 1394: Animation Story (1998),01-Jan-1998,Children
1384,Movie 1395: Documentary Story (1993),01-Jan-1997,Crime
1385,Movie 1396: Drama Story (1998),01-Jan-1996,Animation
1386,Movie 1397: Sci-Fi Story (1992),01-Jan-1996,Film-Noir|Horror|Sci-Fi
1387,Movie 1398: Mystery Story (1998),01-Jan-1997,Crime|Fantasy|Horror
1388,Movie 1399: Thriller Story (1991),01-Jan-1993,Animation
1389,Movie 1400: Comedy Story (1997),01-Jan-1994,Action|Children|Romance
1390,Movie 1401: Mystery Story (1998),01-Jan-1990,Action|Children
1391,Movie 1402: Mystery Story (1990),01-Jan-1992,Mystery|Sci-Fi|Thriller
1392,Movie 1403: Animation Story (1992),01-Jan-1997,Musical|Mystery
1393,Movie 1404: Mystery Story (1996),01-Jan-1994,Comedy
1394,Movie 1405: Animation Story (1990),01-Jan-1992,Documentary
1395,Movie 1406: Romance Story (1997),01-Jan-1991,Documentary
1396,Movie 1407: Horror Story (1990),01-Jan-1990,Horror|Thriller
1397,Movie 1408: Action Story (1994),01-Jan-1993,Comedy|Drama
1398,Movie 1409: Documentary Story (1993),01-Jan-1996,Animation|Documentary|Western
1399,Movie 1410: Action Story (1991),01-Jan-1994,Comedy|Thriller
1400,Movie 1411: Sci-Fi Story (1996),01-Jan-1996,Children
1401,Movie 1412: Animation Story (1991),01-Jan-1992,Sci-Fi
1402,Movie 1413: Comedy Story (1990),01-Jan-1997,Action|Sci-Fi
1403,Movie 1414: Action Story (1997),01-Jan-1993,Film-Noir
1404,Movie 1415: Horror Story (1994),01-Jan-1996,Horror|Thriller
1405,Movie 1416: Drama Story (1992),01-Jan-1990,Action|Children
1406,Movie 1417: Sci-Fi Story (1996),01-Jan-1996,Film-Noir|Thriller
1407,Movie 1418: Mystery Story (1996),01-Jan-1990,Mystery|Thriller
1408,Movie 1419: Horror Story (1996),01-Jan-1998,Horror|Thriller
1409,Movie 1420: Animation Story (1991),01-Jan-1997,Adventure
1410,Movie 1421: Sci-Fi Story (1992),01-Jan-1998,Romance
1411,Movie 1422: Drama Story (1991),01-Jan-1995,Animation|Fantasy|Romance
1412,Movie 1423: Horror Story (1998),01-Jan-1997,Horror|Thriller
1413,Movie 1424: Drama Story (1998),01-Jan-1991,Musical|Sci-Fi
1414,Movie 1425: Action Story (1993),01-Jan-1996,Crime
1415,Movie 1426: Romance Story (1990),01-Jan-1994,Documentary|Musical|Thriller
1416,Movie 1427: Animation Story (1997),01-Jan-1997,War
1417,Movie 1428: Animation Story (1996),01-Jan-1993,Comedy|Horror|Sci-Fi
1418,Movie 1429: Thriller Story (1996),01-Jan-1994,Musical|Mystery|Romance
1419,Movie 1430: Mystery Story (1993),01-Jan-1997,Documentary
1420,Movie 1431: Drama Story (1995),01-Jan-1994,Animation|Comedy|Thriller
1421,Movie 1432: Thriller Story (1994),01-Jan-1992,Crime
1422,Movie 1433: Action Story (1991),01-Jan-1997,Romance
1423,Movie 1434: Documentary Story (1996),01-Jan-1997,Documentary|Drama
1424,Movie 1435: Thriller Story (1990),01-Jan-1998,Action
1425,Movie 1436: Comedy Story (1993),01-Jan-1995,Crime|Musical
1426,Movie 1437: Documentary Story (1991),01-Jan-1992,Adventure|Animation|Horror
1427,Movie 1438: Mystery Story (1990),01-Jan-1996,Drama
1428,Movie 1439: Thriller Story (1990),01-Jan-1991,Drama|Fantasy|Thriller
1429,Movie 1440: Horror Story (1990),01-Jan-1995,Horror|Thriller
1430,Movie 1441: Thriller Story (1997),01-Jan-1995,Western
1431,Movie 1442: Thriller Story (1998),01-Jan-1994,War
1432,Movie 1443: Drama Story (1990),01-Jan-1991,Adventure|Sci-Fi|War
1433,Movie 1444: Romance Story (1998),01-Jan-1991,Children
1434,Movie 1445: Documentary Story (1993),01-Jan-1998,War
1435,Movie 1446: Documentary Story (1995),01-Jan-1991,Children
1436,Movie 1447: Thriller Story (1995),01-Jan-1993,Crime|Film-Noir
1437,Movie 1448: Drama Story (1994),01-Jan-1997,Children|Comedy|Thriller
1438,Movie 1449: Thriller Story (1998),01-Jan-1995,Children|Comedy
1439,Movie 1450: Romance Story (1996),01-Jan-1993,Action|Romance
1440,Movie 1451: Action Story (1994),01-Jan-1993,Film-Noir|Horror
1441,Movie 1452: Documentary Story (1998),01-Jan-1998,Animation
1442,Movie 1453: Horror Story (1992),01-Jan-1994,Horror|Thriller
1443,Movie 1454: Mystery Story (1998),01-Jan-1995,Drama|Musical|Romance
1444,Movie 1455: Sci-Fi Story (1990),01-Jan-1992,Comedy|Drama|Romance
1445,Movie 1456: Animation Story (1996),01-Jan-1996,Romance|Sci-Fi
1446,Movie 1457: Horror Story (1995),01-Jan-1998,Horror|Thriller
1447,Movie 1458: Drama Story (1996),01-Jan-1995,Sci-Fi
1448,Movie 1459: Horror Story (1994),01-Jan-1992,Horror|Thriller
1449,Movie 1460: Animation Story (1992),01-Jan-1990,Animation|War|Western
1450,Movie 1461: Thriller Story (1997),01-Jan-1995,Crime|Mystery
1451,Movie 1462: Romance Story (1993),01-Jan-1996,Mystery
1452,Movie 1463: Mystery Story (1992),01-Jan-1990,Adventure|Comedy|Film-Noir
1453,Movie 1464: Animation Story (1990),01-Jan-1996,Film-Noir|Western
1454,Movie 1465: Horror Story (1996),01-Jan-1995,Horror|Thriller
1455,Movie 1466: Animation Story (1998),01-Jan-1995,Fantasy
1456,Movie 1467: Horror Story (1992),01-Jan-1998,Horror|Thriller
1457,Movie 1468: Romance Story (1993),01-Jan-1992,Documentary|Mystery|Sci-Fi
1458,Movie 1469: Sci-Fi Story (1993),01-Jan-1998,Musical|Mystery|Sci-Fi
1459,Movie 1470: Mystery Story (1991),01-Jan-1993,Adventure|Animation
1460,Movie 1471: Comedy Story (1995),01-Jan-1998,Comedy|Mystery
1461,Movie 1472: Thriller Story (1998),01-Jan-1998,Animation|Documentary|Film-Noir
1462,Movie 1473: Romance Story (1990),01-Jan-1998,Film-Noir|Horror|War
1463,Movie 1474: Documentary Story (1996),01-Jan-1992,Action
1464,Movie 1475: Comedy Story (1990),01-Jan-1998,Drama|Fantasy|Film-Noir
1465,Movie 1476: Documentary Story (1993),01-Jan-1996,Adventure|Children|Musical
1466,Movie 1477: Thriller Story (1998),01-Jan-1994,Children|Musical|War
1467,Movie 1478: Thriller Story (1997),01-Jan-1990,Children|Film-Noir|Sci-Fi
1468,Movie 1479: Romance Story (1995),01-Jan-1990,Drama|Horror
1469,Movie 1480: Thriller Story (1990),01-Jan-1998,Drama|Film-Noir|Musical
1470,Movie 1481: Comedy Story (1993),01-Jan-1994,Comedy|Drama|Mystery
1471,Movie 1482: Thriller Story (1997),01-Jan-1991,Documentary|War
1472,Movie 1483: Horror Story (1993),01-Jan-1995,Horror|Thriller
1473,Movie 1484: Animation Story (1993),01-Jan-1997,Comedy
1474,Movie 1485: Romance Story (1995),01-Jan-1996,Animation|Western
1475,Movie 1486: Mystery Story (1996),01-Jan-1990,Comedy|Thriller
1476,Movie 1487: Sci-Fi Story (1998),01-Jan-1993,Animation|Musical
1477,Movie 1488: Romance Story (1994),01-Jan-1998,War|Western
1478,Movie 1489: Animation Story (1995),01-Jan-1996,Romance|Thriller
1479,Movie 1490: Mystery Story (1997),01-Jan-1997,Crime|Romance|Thriller
1480,Movie 1491: Mystery Story (1991),01-Jan-1992,Comedy|Sci-Fi|Thriller
1481,Movie 1492: Thriller Story (1995),01-Jan-1992,Children|War|Western
1482,Movie 1493: Sci-Fi Story (1995),01-Jan-1993,Adventure|Thriller
1483,Movie 1494: Action Story (1996),01-Jan-1992,Children|Musical|Romance
1484,Movie 1495: Drama Story (1993),01-Jan-1991,Musical
1485,Movie 1496: Romance Story (1990),01-Jan-1994,War
1486,Movie 1497: Documentary Story (1998),01-Jan-1992,Musical
1487,Movie 1498: Romance Story (1996),01-Jan-1994,Film-Noir|Western
1488,Movie 1499: Thriller Story (1992),01-Jan-1997,Comedy
1489,Movie 1500: Thriller Story (1995),01-Jan-1992,Adventure|Film-Noir|Romance
1490,Movie 1501: Documentary Story (1996),01-Jan-1994,Crime
1491,Movie 1502: Mystery Story (1993),01-Jan-1997,Children
1492,Movie 1503: Sci-Fi Story (1998),01-Jan-1998,Adventure|Animation
1493,Movie 1504: Mystery Story (1994),01-Jan-1996,Film-Noir|Sci-Fi
1494,Movie 1505: Mystery Story (1997),01-Jan-1995,Comedy|Thriller
1495,Movie 1506: Sci-Fi Story (1992),01-Jan-1992,Sci-Fi|War|Western
1496,Movie 1507: Drama Story (1992),01-Jan-1992,Animation|Horror|Romance
1497,Movie 1508: Mystery Story (1998),01-Jan-1996,Mystery
1498,Movie 1509: Animation Story (1992),01-Jan-1995,Adventure|Fantasy|Sci-Fi
1499,Movie 1510: Animation Story (1990),01-Jan-1991,Action
1500,Movie 1511: Comedy Story (1990),01-Jan-1994,Animation|Children|Documentary
1501,Movie 1512: Action Story (1990),01-Jan-1998,Adventure|Documentary|War
1502,Movie 1513: Drama Story (1996),01-Jan-1997,Action|Children|Crime
1503,Movie 1514: Comedy Story (1993),01-Jan-1990,Documentary|Drama
1504,Movie 1515: Action Story (1992),01-Jan-1997,Western
1505,Movie 1516: Animation Story (1993),01-Jan-1995,Adventure|Thriller
1506,Movie 1517: Sci-Fi Story (1997),01-Jan-1990,Crime|Romance
1507,Movie 1518: Documentary Story (1990),01-Jan-1996,War
1508,Movie 1519: Mystery Story (1997),01-Jan-1995,Animation|Fantasy
1509,Movie 1520: Action Story (1990),01-Jan-1991,Western
1510,Movie 1521: Animation Story (1998),01-Jan-1992,Comedy|Crime
1511,Movie 1522: Action Story (1996),01-Jan-1994,Comedy
1512,Movie 1523: Animation Story (1990),01-Jan-1994,Adventure|Crime
1513,Movie 1524: Animation Story (1994),01-Jan-1995,Action
1514,Movie 1525: Action Story (1994),01-Jan-1990,Children|Mystery
1515,Movie 1526: Horror Story (1998),01-Jan-1995,Horror|Thriller
1516,Movie 1527: Comedy Story (1992),01-Jan-1992,Fantasy|Horror
1517,Movie 1528: Animation Story (1991),01-Jan-1996,Adventure
1518,Movie 1529: Thriller Story (1992),01-Jan-1993,Drama
1519,Movie 1530: Documentary Story (1993),01-Jan-1997,Children|Mystery|War
1520,Movie 1531: Romance Story (1998),01-Jan-1994,Horror
1521,Movie 1532: Romance Story (1995),01-Jan-1997,Animation|Romance|Thriller
1522,Movie 1533: Comedy Story (1996),01-Jan-1990,Action|Drama
1523,Movie 1534: Horror Story (1995),01-Jan-1994,Horror|Thriller
1524,Movie 1535: Documentary Story (1997),01-Jan-1998,Children|Comedy|Drama
1525,Movie 1536: Thriller Story (1993),01-Jan-1994,Animation|Romance|Sci-Fi
1526,Movie 1537: Comedy Story (1994),01-Jan-1998,Comedy
1527,Movie 1538: Comedy Story (1990),01-Jan-1995,Crime|Drama|Romance
1528,Movie 1539: Horror Story (1996),01-Jan-1998,Horror|Thriller
1529,Movie 1540: Animation Story (1996),01-Jan-1997,Action
1530,Movie 1541: Action Story (1997),01-Jan-1997,Action|Crime|Film-Noir
1531,Movie 1542: Drama Story (1990),01-Jan-1990,Fantasy|Western
1532,Movie 1543: Mystery Story (1991),01-Jan-1996,Documentary|War
1533,Movie 1544: Sci-Fi Story (1996),01-Jan-1994,Crime
1534,Movie 1545: Animation Story (1991),01-Jan-1998,Animation|Film-Noir|Western
1535,Movie 1546: Thriller Story (1990),01-Jan-1996,Children|Comedy|Fantasy
1536,Movie 1547: Documentary Story (1993),01-Jan-1996,War
1537,Movie 1548: Romance Story (1997),01-Jan-1995,Fantasy|Horror|Sci-Fi
1538,Movie 1549: Comedy Story (1990),01-Jan-1994,Horror
1539,Movie 1550: Animation Story (1994),01-Jan-1995,Sci-Fi
1540,Movie 1551: Drama Story (1990),01-Jan-1995,Comedy
1541,Movie 1552: Action Story (1995),01-Jan-1990,Action|Thriller|War
1542,Movie 1553: Documentary Story (1993),01-Jan-1992,Thriller|Western
1543,Movie 1554: Horror Story (1992),01-Jan-1996,Horror|Thriller
1544,Movie 1555: Romance Story (1991),01-Jan-1998,Animation
1545,Movie 1556: Documentary Story (1992),01-Jan-1998,Sci-Fi
1546,Movie 1557: Documentary Story (1993),01-Jan-1991,Musical|Mystery
1547,Movie 1558: Animation Story (1996),01-Jan-1996,Action
1548,Movie 1559: Horror Story (1995),01-Jan-1991,Horror|Thriller
1549,Movie 1560: Comedy Story (1992),01-Jan-1997,Documentary|Sci-Fi
1550,Movie 1561: Sci-Fi Story (1998),01-Jan-1990,Action
1551,Movie 1562: Comedy Story (1990),01-Jan-1994,Animation|Documentary|Musical
1552,Movie 1563: Thriller Story (1996),01-Jan-1994,Drama|Thriller|Western
1553,Movie 1564: Sci-Fi Story (1991),01-Jan-1995,Fantasy
1554,Movie 1565: Sci-Fi Story (1996),01-Jan-1997,Action|Documentary|Western
1555,Movie 1566: Romance Story (1990),01-Jan-1996,Fantasy
1556,Movie 1567: Mystery Story (1997),01-Jan-1998,Crime|Documentary
1557,Movie 1568: Sci-Fi Story (1993),01-Jan-1992,Comedy
1558,Movie 1569: Horror Story (1998),01-Jan-1991,Horror|Thriller
1559,Movie 1570: Drama Story (1996),01-Jan-1992,Drama|War
1560,Movie 1571: Comedy Story (1996),01-Jan-1994,Action
1561,Movie 1572: Thriller Story (1994),01-Jan-1998,Action|Fantasy|Sci-Fi
1562,Movie 1573: Comedy Story (1991),01-Jan-1996,Adventure|Horror|Romance
1563,Movie 1574: Drama Story (1994),01-Jan-1996,Children|War
